metro,state,year,AG,ENT,CON,SOC,FIN,INF,MAN,MIN,BUS,RET,TRA,UTL,WHO,GOV,NAT,TOT
,,2005,0,418,571,1424,1468,284,842,0,470,757,568,0,0,1708,953,43548
,,2006,0,421,539,1480,1302,277,813,0,482,742,0,0,393,1691,1011,45164
,,2007,0,408,524,1544,1337,0,862,0,520,712,0,0,359,1668,834,46086
,,2008,0,386,509,1614,1144,288,858,0,560,680,0,0,353,1683,0,44953
,,2009,0,362,477,1583,1221,261,743,0,540,686,0,0,309,1678,596,43354
,,2010,0,380,467,1647,1177,238,782,0,563,726,0,0,318,1711,1178,45786
,,2011,0,392,483,1688,1168,212,835,0,575,746,0,0,331,1669,1380,47654
,,2012,0,397,513,1642,912,212,806,0,588,742,0,0,340,1672,1199,43798
,,2013,22,405,563,1732,995,230,800,1254,609,780,0,0,338,1645,1276,52570
Durham-Chapel Hill, NC ,2001,0,689,1018,2865,3195,556,6932,0,3018,1069,0,0,633,4145,155,117397
,,2002,0,728,866,3011,3201,600,7427,0,3089,1096,0,0,1096,4285,103,124064
,,2003,0,772,865,3169,3211,591,8255,0,3193,1080,0,0,1276,4399,118,127958
,,2004,0,813,883,3402,3337,524,7649,0,3465,1083,0,0,1448,4468,142,133815
,,2005,0,807,854,3504,3507,561,8434,0,3444,1150,0,0,1505,4438,139,140064
,,2006,0,817,853,3656,3426,611,12701,0,3690,1160,236,388,1474,4645,174,164518
,,2007,0,817,869,3689,3613,682,14720,0,3839,1115,0,0,1642,4802,151,177046
,,2008,0,820,851,3932,3975,761,14617,0,3946,1076,0,0,1743,4857,129,180922
,,2009,0,779,753,4063,4486,758,15361,0,3917,1045,0,0,1556,5041,142,187656
,,2010,0,819,667,4080,4935,802,15020,0,4117,1090,0,0,1735,5137,143,190301
,,2011,0,843,656,4122,4623,764,12552,0,4244,1079,0,0,1734,5178,100,177660
,,2012,0,835,649,4226,5412,784,10908,0,4398,1105,0,0,1921,5110,119,172963
,,2013,98,840,639,4319,5732,873,12586,31,4252,1120,215,396,2068,5224,129,194226
East Stroudsburg, PA ,2001,0,341,276,248,912,59,833,0,210,343,138,40,116,841,9,22694
,,2002,0,346,265,269,838,60,932,0,207,354,188,43,139,869,7,23506
,,2003,3,340,274,297,648,72,943,7,214,387,215,47,169,915,11,22588
,,2004,4,320,283,322,704,80,1009,14,255,397,237,48,147,977,19,24831
,,2005,3,321,283,328,750,90,1059,16,280,409,255,25,196,1028,20,25943
,,2006,4,366,259,350,731,82,1142,13,270,409,247,25,276,1066,18,26926
,,2007,1,433,237,359,769,85,1358,15,283,402,220,26,181,1135,16,26004
,,2008,0,432,189,371,838,86,1296,14,0,403,210,25,181,1192,0,21511
,,2009,2,395,146,392,809,83,1377,12,271,390,182,24,143,1223,14,25879
,,2010,3,451,138,394,725,82,1361,12,279,379,188,27,149,1240,15,25612
,,2011,2,461,135,402,634,67,1114,12,282,381,192,38,143,1227,13,24089
,,2012,3,455,131,413,595,63,1071,10,261,378,187,26,174,1151,12,23353
,,2013,2,447,126,408,567,59,1111,9,262,379,187,23,173,1050,11,24755
Eau Claire, WI ,2001,0,183,402,630,726,108,613,0,562,506,0,0,0,795,0,19590
,,2002,79,186,305,669,867,125,661,0,598,494,196,0,0,812,80,25776
,,2003,85,192,344,682,888,128,762,0,586,525,211,0,0,823,85,26774
,,2004,101,198,356,723,937,143,823,0,537,521,236,0,0,818,102,27517
,,2005,97,190,333,745,1011,155,1109,0,526,528,256,0,0,819,97,29802
,,2006,91,193,311,776,998,161,1181,0,535,531,262,0,0,820,92,30355
,,2007,88,189,344,776,1049,172,1150,0,536,512,242,0,0,826,88,30743
,,2008,0,186,287,823,986,182,1052,0,569,499,235,0,0,839,103,29954
,,2009,0,185,279,854,1090,166,1003,0,543,496,0,0,0,850,0,29866
,,2010,0,190,284,845,1105,164,1097,0,576,516,246,0,0,851,125,31094
,,2011,0,197,296,889,1043,158,1082,0,595,534,253,0,0,833,142,31244
,,2012,0,199,310,894,1098,162,1101,0,606,546,251,0,0,882,132,32045
,,2013,0,200,309,914,1064,169,1075,0,620,573,267,0,0,885,155,32983
El Centro, CA ,2001,0,91,139,145,289,29,139,0,109,316,148,74,200,1307,595,16152
,,2002,857,93,130,160,280,30,190,17,136,338,0,0,205,1356,879,19518
,,2003,0,89,127,140,277,33,190,0,147,381,170,153,275,1389,699,18400
,,2004,0,98,148,141,272,42,186,0,142,405,160,181,228,1423,607,18096
,,2005,0,100,168,146,296,48,190,0,141,433,166,146,238,1457,739,19230
,,2006,0,105,147,158,327,47,221,0,152,460,181,152,228,1458,932,20860
,,2007,0,113,157,156,338,54,237,0,172,421,159,162,253,1532,675,20041
,,2008,0,111,129,168,323,59,231,0,202,396,139,164,284,1617,828,21080
,,2009,0,98,107,178,367,52,243,0,193,372,135,174,237,1625,981,21572
,,2010,0,99,83,167,330,54,242,0,177,377,140,197,238,1639,868,20814
,,2011,0,102,88,170,316,54,237,0,179,380,157,182,266,1661,972,21522
,,2012,0,104,107,179,302,53,229,0,198,396,139,160,269,1643,799,19408
,,2013,0,107,125,217,322,52,207,0,190,419,147,161,283,1609,839,21065
El Paso, TX ,2001,0,794,1096,1416,5549,0,2744,0,1051,1524,0,695,0,4872,164,95235
,,2002,0,797,1068,1590,6025,0,2681,0,1146,1629,0,453,0,4978,147,99848
,,2003,0,816,0,1549,5630,0,2584,0,1163,1757,0,400,0,5183,159,106495
,,2004,0,839,0,1645,0,0,3094,0,1223,1720,0,406,0,5180,112,96147
,,2005,0,814,0,1743,0,0,0,0,1295,1781,0,438,0,5318,116,90160
,,2006,0,808,0,1686,5369,0,0,0,0,1839,0,429,0,5601,108,97319
,,2007,0,792,0,1676,5007,0,0,0,1484,1868,1171,415,1623,5958,106,107178
,,2008,0,768,0,0,4259,0,0,0,1584,1767,1157,355,1525,6367,89,98665
,,2009,0,755,0,0,4076,0,0,0,1589,1783,1014,374,1259,6823,108,97024
,,2010,0,813,0,0,3441,0,0,0,1640,1915,0,0,1283,7255,114,96521
,,2011,0,831,0,1866,3214,0,0,0,1609,1952,0,0,1273,7717,100,97577
,,2012,0,842,0,1900,3123,0,0,0,1602,1996,0,0,1337,8202,112,99274
,,2013,0,887,0,1930,0,0,0,0,1625,2163,0,0,1424,8027,92,100875
Elizabethtown-Fort Knox, KY ,2001,0,111,185,216,461,0,622,32,140,275,0,0,0,1657,0,13263
,,2002,0,114,221,226,421,0,649,0,168,307,0,0,0,1609,24,15961
,,2003,0,124,246,231,417,0,707,28,198,333,94,0,0,1601,0,13800
,,2004,0,126,238,236,424,165,764,29,217,340,108,0,0,1623,0,14671
,,2005,0,131,254,234,425,188,761,26,223,345,104,0,0,1601,0,14693
,,2006,0,128,239,242,441,0,838,25,240,346,111,0,0,1675,0,14930
,,2007,0,127,212,238,435,0,754,27,248,333,103,0,0,1666,0,14419
,,2008,0,124,191,251,414,0,716,0,261,320,80,0,0,1730,36,17819
,,2009,0,118,175,255,437,0,498,0,270,319,71,0,0,1843,41,17584
,,2010,0,128,168,253,434,0,763,0,274,329,76,0,0,2176,43,19758
,,2011,0,130,167,245,454,0,788,0,280,328,0,0,0,2370,64,21016
,,2012,0,131,164,246,480,0,887,0,277,322,0,0,0,2196,68,20992
,,2013,0,127,159,239,499,0,920,29,279,312,0,124,0,2134,0,18717
Elkhart-Goshen, IN ,2001,0,192,413,521,949,80,3634,0,514,473,214,63,676,521,54,45014
,,2002,0,193,382,532,784,87,4345,0,494,483,201,59,722,522,79,48161
,,2003,0,199,392,550,803,92,5004,0,544,524,210,54,796,530,82,52677
,,2004,71,207,431,577,832,101,5297,8,573,523,231,56,874,535,80,55628
,,2005,60,205,398,611,844,104,5599,7,602,537,261,57,904,535,67,60531
,,2006,64,202,364,636,840,98,6001,7,621,537,277,56,895,630,72,60023
,,2007,60,200,337,615,879,106,6531,8,588,510,0,0,867,541,68,61918
,,2008,53,183,319,629,904,107,5150,7,567,494,281,53,801,551,61,54542
,,2009,0,159,268,602,947,100,3290,0,472,449,0,0,590,551,53,42062
,,2010,60,166,258,589,803,98,5613,7,551,472,269,59,632,532,67,57384
,,2011,67,171,253,588,812,96,5696,7,570,479,289,62,631,524,74,58242
,,2012,57,173,265,613,836,89,6344,6,568,476,307,59,689,522,63,62706
,,2013,79,173,224,627,813,86,6778,7,709,474,322,66,723,518,87,62174
Elmira, NY ,2001,0,95,195,332,269,61,458,0,127,249,0,0,162,591,7,13042
,,2002,0,102,140,344,288,65,446,0,116,258,0,0,161,590,4,12972
,,2003,5,101,139,361,280,78,457,4,115,281,0,0,132,580,9,13183
,,2004,0,101,131,368,285,81,526,0,117,277,0,0,139,557,12,13614
,,2005,0,97,137,369,294,85,523,0,142,278,0,0,178,594,13,14139
,,2006,5,99,134,365,286,86,545,13,156,263,0,0,139,579,17,14006
,,2007,4,97,134,372,272,90,579,15,165,265,0,0,141,565,18,14133
,,2008,3,98,141,388,262,82,634,10,167,267,0,0,141,602,13,14542
,,2009,2,95,139,397,316,82,559,11,149,255,0,0,131,592,13,14131
,,2010,4,102,147,407,303,88,631,12,149,267,0,0,195,594,16,15035
,,2011,5,106,151,396,308,89,645,14,162,257,0,0,0,583,19,14571
,,2012,3,110,141,398,351,89,599,16,165,258,128,0,0,586,19,14727
,,2013,4,97,137,402,381,87,578,10,158,247,129,0,0,579,14,14683
Erie, PA ,2001,55,293,446,1126,1298,230,2708,19,531,691,147,157,393,1250,81,50066
,,2002,49,294,423,1190,1222,248,2470,16,517,709,144,140,378,1259,72,48484
,,2003,50,307,414,1210,1161,293,2422,17,531,750,151,146,395,1268,74,48445
,,2004,33,323,405,1249,1299,334,2451,22,581,748,162,161,432,1292,55,50545
,,2005,40,328,368,1272,1268,331,2602,31,622,748,200,153,442,1300,70,50932
,,2006,43,317,327,1324,1325,317,2632,28,634,716,210,159,463,1298,72,52258
,,2007,30,387,326,1300,1404,343,2623,28,644,699,209,164,452,1314,57,52989
,,2008,29,372,275,1353,1335,299,2831,20,654,666,209,170,437,1341,49,53002
,,2009,31,347,243,1407,1436,268,2273,21,575,666,169,170,387,1356,52,49743
,,2010,35,389,250,1415,1362,260,2229,30,593,683,179,179,380,1348,64,49692
,,2011,39,402,261,1441,1326,228,2612,38,599,691,187,162,396,1320,76,51678
,,2012,47,404,274,1416,1192,220,2506,36,557,687,198,151,419,1286,83,50115
,,2013,42,398,265,1430,1281,205,2703,40,542,681,196,153,416,1304,81,52538
Eugene, OR ,2001,175,394,690,1020,1805,354,1068,37,860,736,217,56,554,1994,221,50321
,,2002,172,409,631,1029,1782,400,1179,36,937,780,198,57,539,1967,217,49723
,,2003,177,425,624,1081,1800,421,1272,37,973,825,207,55,553,1985,223,51658
,,2004,151,432,630,1144,1933,449,1595,33,992,827,241,58,615,1963,191,56916
,,2005,144,435,674,1190,1950,502,1641,47,1025,871,259,55,644,1888,192,58371
,,2006,182,452,681,1258,1988,519,1822,53,1080,898,278,57,675,1852,239,61283
,,2007,145,453,677,1272,2144,621,2035,71,1064,868,267,55,695,1840,214,63788
,,2008,134,430,608,1378,2272,676,2133,53,1069,843,242,50,693,1901,186,65210
,,2009,134,400,492,1377,2296,595,1347,48,987,826,202,47,584,1929,182,58147
,,2010,124,402,460,1357,2331,577,1531,27,1003,845,205,50,590,1868,151,59046
,,2011,119,418,438,1381,2412,569,1662,22,1004,848,215,57,585,1934,142,60664
,,2012,133,430,455,1429,2497,585,1587,25,1013,859,231,78,614,1919,157,61867
,,2013,143,438,450,1422,2527,646,1647,24,1007,888,239,82,651,1886,167,62980
Evansville, IN-KY ,2001,0,440,876,1280,1909,294,4459,0,1041,786,404,0,0,1045,482,62026
,,2002,0,456,883,1297,1774,317,4980,0,1181,817,395,0,0,1036,465,62408
,,2003,0,469,903,1302,1733,348,4983,0,1214,875,405,0,0,1035,502,66896
,,2004,0,484,867,1323,1664,347,5096,0,1191,865,435,0,0,1036,533,69483
,,2005,107,486,875,1362,1597,387,4690,447,1173,887,464,0,0,1037,519,66025
,,2006,124,489,801,1403,1497,0,4679,417,1174,871,0,0,0,1162,512,66404
,,2007,88,463,851,1385,1451,0,5040,0,1137,850,0,0,0,1026,0,50243
,,2008,0,454,895,1483,1433,0,5234,0,1202,852,443,0,0,1047,347,64441
,,2009,0,446,783,1520,1508,390,5114,244,1142,845,0,0,0,1041,0,52870
,,2010,0,461,870,1484,1514,424,5261,0,1236,870,0,0,0,1038,0,67552
,,2011,0,463,934,1485,1331,385,5139,0,1299,890,0,0,0,1029,0,65967
,,2012,0,476,835,1532,1292,338,4959,0,1313,898,0,0,0,1029,0,61624
,,2013,213,458,791,1550,1338,316,4875,204,1291,895,0,0,722,1005,443,74753
Fairbanks, AK ,2001,0,134,255,219,0,0,254,0,143,187,811,121,66,1487,341,19042
,,2002,0,145,289,244,378,0,309,0,127,201,594,107,65,1559,0,18923
,,2003,0,152,328,247,398,66,358,302,0,216,642,109,80,1562,0,16971
,,2004,0,164,345,254,430,73,312,356,0,236,663,114,86,1591,0,17973
,,2005,0,161,346,262,507,83,238,0,159,256,670,108,95,1646,374,22316
,,2006,10,164,304,264,557,85,219,547,159,255,708,132,101,1741,556,24269
,,2007,0,168,306,259,615,86,229,545,0,255,775,123,102,1755,0,20514
,,2008,0,160,313,279,562,97,232,403,0,254,904,151,103,1781,0,20642
,,2009,0,150,294,290,558,96,218,460,0,258,338,153,97,1877,0,18808
,,2010,0,152,329,303,551,94,130,503,0,260,332,181,104,1802,0,18542
,,2011,0,158,320,320,473,98,77,518,0,261,324,207,106,1935,0,19004
,,2012,0,157,318,332,457,93,62,533,0,262,319,179,111,1914,0,18303
,,2013,0,162,299,0,464,92,105,517,242,260,261,181,120,1811,0,17927
Fargo, ND-MN ,2001,0,353,587,791,2030,263,565,0,558,615,0,0,723,909,126,39039
,,2002,0,352,521,777,2207,338,594,0,602,664,302,53,746,959,200,41803
,,2003,0,364,547,812,2147,387,660,0,606,710,318,51,811,989,201,43265
,,2004,0,375,559,845,2184,482,723,0,639,706,348,55,895,993,167,45828
,,2005,0,377,538,873,2188,496,783,0,700,730,0,0,920,987,151,46217
,,2006,0,374,507,895,2141,541,882,0,752,737,0,0,897,1013,256,47652
,,2007,0,368,507,911,2250,638,947,0,784,726,0,0,889,1015,181,48871
,,2008,0,362,511,996,2392,634,1050,0,862,728,0,0,968,966,352,52360
,,2009,0,349,496,1026,2603,651,858,0,857,728,0,0,899,1086,282,53579
,,2010,0,364,494,1050,2874,663,909,0,913,755,0,0,970,1147,365,56992
,,2011,0,381,531,1090,3465,637,1066,0,980,796,0,0,1072,1152,313,62997
,,2012,0,399,589,1130,3648,658,1175,0,1090,858,0,0,1210,1145,388,65889
,,2013,0,406,624,1160,3671,668,1176,0,1150,871,475,53,1249,1111,302,68579
Farmington, NM ,2001,24,130,265,230,250,26,175,2346,150,254,121,543,143,822,2382,26872
,,2002,15,141,239,244,249,33,189,2210,166,261,116,514,156,818,2228,26349
,,2003,0,141,246,268,266,0,206,2024,159,274,114,501,176,827,0,19364
,,2004,0,149,280,294,265,0,223,2056,158,293,127,516,199,843,0,20137
,,2005,12,147,283,299,292,38,255,1936,167,298,137,506,219,836,1948,26986
,,2006,5,151,310,308,328,42,201,2023,171,320,146,516,245,846,2029,28017
,,2007,15,139,375,313,396,44,205,1962,187,325,143,519,270,881,1976,28759
,,2008,13,146,446,336,489,45,230,1686,203,341,146,530,281,877,1700,28728
,,2009,15,144,324,346,471,47,229,2011,187,335,119,487,223,884,2026,29133
,,2010,0,142,317,361,0,0,94,1657,177,320,117,469,200,891,0,18838
,,2011,21,144,285,386,489,50,105,1796,164,318,126,448,209,877,1817,27175
,,2012,0,140,293,384,460,0,120,1716,167,331,131,366,231,892,0,20144
,,2013,0,0,286,380,463,42,100,1755,166,336,125,377,238,890,0,20052
Fayetteville-Springdale-Rogers, AR-MO ,2001,0,408,831,769,1631,202,2351,0,2473,774,836,275,1006,1375,303,56306
,,2002,0,419,781,802,1821,208,2517,0,2549,839,1094,263,1207,1398,289,62539
,,2003,0,447,802,864,2179,231,2753,0,2816,927,1102,268,1393,1486,210,68347
,,2004,0,478,893,925,2383,279,2966,0,2882,1008,1121,0,0,1562,356,68419
,,2005,0,506,969,951,2614,326,2962,0,2904,1104,1205,0,0,1684,335,72294
,,2006,0,534,960,1009,2781,334,3049,0,2939,1167,1206,0,0,1785,220,74532
,,2007,0,535,864,1019,3141,344,2617,0,2928,1149,1131,0,0,1802,214,75239
,,2008,0,555,735,1092,3434,439,2424,0,3172,1167,1081,0,0,1851,224,77633
,,2009,0,532,672,1163,3464,401,2250,0,3265,1146,915,0,0,1848,164,75107
,,2010,0,558,646,1202,3949,541,2481,0,3599,1182,0,0,2140,1841,175,86974
,,2011,0,594,646,1241,5086,582,2408,0,3679,1219,0,0,0,1866,0,87519
,,2012,0,621,686,1289,4581,590,2275,0,4101,1267,0,0,2262,1921,177,93632
,,2013,187,629,684,1333,4606,0,2412,67,4686,1279,0,0,2308,1970,264,106613
Fayetteville, NC ,2001,0,315,534,515,1202,178,1648,0,443,689,0,0,236,6064,58,49106
,,2002,0,325,667,542,1004,0,1611,0,524,707,218,0,237,6347,20,49473
,,2003,0,342,631,584,1053,0,1554,0,572,712,0,0,245,6567,0,51212
,,2004,0,347,536,611,1061,0,1544,0,645,729,0,0,260,6703,0,53034
,,2005,0,344,592,656,1197,277,1548,0,714,773,312,90,278,7069,50,57086
,,2006,0,353,591,686,1200,0,1482,0,712,756,321,115,292,7332,0,57845
,,2007,0,351,586,724,1327,0,1502,0,780,719,285,122,303,7647,0,59050
,,2008,0,365,464,784,1495,310,1486,0,858,719,275,126,292,8185,51,63142
,,2009,0,355,438,838,1671,227,1665,0,909,715,254,145,276,8582,60,64907
,,2010,0,360,448,859,1637,0,1634,0,950,755,262,165,284,8791,0,67028
,,2011,0,365,461,867,1508,0,1592,0,971,737,286,159,280,9029,52,66920
,,2012,0,374,468,770,1605,0,1547,0,994,746,305,163,294,8830,65,66559
,,2013,0,367,464,742,1590,225,1649,0,963,755,295,160,286,8561,62,65271
Flagstaff, AZ ,2001,0,396,215,367,513,42,223,0,128,330,126,60,60,1184,62,17695
,,2002,4,401,247,390,538,46,252,24,155,360,138,57,64,1148,29,18452
,,2003,3,406,256,408,596,48,259,27,177,384,148,47,70,1179,29,19328
,,2004,6,460,290,425,576,53,265,29,202,402,154,28,78,1167,36,20036
,,2005,3,474,306,452,598,58,292,45,217,415,176,25,88,1196,47,20981
,,2006,4,511,327,466,702,58,359,50,228,440,187,26,120,1204,53,22516
,,2007,5,561,338,487,892,63,443,31,259,421,171,26,137,1233,37,24814
,,2008,2,537,268,515,908,72,453,20,232,381,173,27,121,1249,22,24189
,,2009,3,486,199,539,813,63,485,10,215,369,154,25,84,1207,13,22564
,,2010,4,496,185,546,699,53,583,21,194,370,167,27,78,1292,25,22523
,,2011,4,514,169,557,531,57,601,30,181,357,178,31,88,1307,34,21786
,,2012,2,506,168,559,463,59,597,34,183,359,171,29,89,1332,36,21520
,,2013,0,520,160,582,457,60,676,0,183,367,166,89,91,1359,43,23038
Flint, MI ,2001,3,441,821,1378,1522,240,2959,2,1340,1078,0,0,883,2053,4,62550
,,2002,0,445,758,1430,1822,243,3277,2,1329,1080,0,0,879,2010,0,52882
,,2003,0,450,723,1468,1960,251,3430,2,1231,1134,0,0,975,1923,0,54242
,,2004,12,453,736,1508,1920,273,3224,2,1244,1133,0,0,1013,1907,14,66718
,,2005,16,459,669,1463,1960,324,3248,2,1025,1132,0,0,1038,1930,18,65934
,,2006,0,460,566,1559,1913,343,3256,3,960,1095,0,0,992,1914,0,52689
,,2007,0,449,489,1560,1975,408,2881,3,941,1059,0,0,981,1872,0,51251
,,2008,22,413,406,1597,1876,429,1952,2,970,1061,0,0,941,1863,24,58608
,,2009,18,400,353,1625,2017,484,1121,2,913,1075,0,0,700,1836,20,55525
,,2010,20,399,337,1572,2007,507,1741,1,940,1065,0,0,703,1795,21,59762
,,2011,20,384,327,1572,1875,527,1978,2,996,1061,0,0,747,1695,23,60615
,,2012,17,364,354,1563,1941,571,2098,2,991,1039,0,0,669,1617,19,61209
,,2013,18,398,361,1561,1975,726,2134,4,976,1121,0,0,688,1581,21,63596
Florence-Muscle Shoals, AL ,2001,0,119,240,219,378,57,598,0,160,385,0,0,222,885,48,15397
,,2002,0,121,224,230,419,62,554,0,153,393,0,0,224,894,31,16043
,,2003,56,128,216,243,426,62,569,22,159,405,0,0,243,907,73,16865
,,2004,67,125,229,261,400,71,668,23,178,404,0,0,262,886,86,17729
,,2005,74,135,227,265,415,79,666,20,208,423,0,0,288,880,93,18313
,,2006,76,141,259,276,407,82,671,17,223,441,0,0,293,867,93,18658
,,2007,50,138,261,272,407,80,670,21,221,434,0,0,290,890,68,18392
,,2008,79,137,243,289,380,82,680,18,208,424,0,0,273,861,97,18223
,,2009,103,133,233,296,412,87,671,17,215,427,0,0,252,847,119,18345
,,2010,99,136,224,342,408,77,724,21,215,443,0,0,313,806,120,19082
,,2011,98,141,231,378,409,76,789,15,208,443,0,0,255,751,113,19172
,,2012,111,145,217,351,422,59,900,15,203,445,0,0,231,731,128,19397
,,2013,0,156,216,358,433,63,974,0,194,489,107,5,234,720,135,20370
Florence, SC ,2001,0,197,438,549,662,99,1879,0,331,541,0,0,396,1047,101,32622
,,2002,0,209,414,566,723,105,1931,0,355,539,0,0,392,1076,17,32782
,,2003,0,220,409,573,746,114,1981,0,390,538,0,0,399,1110,91,33729
,,2004,0,225,388,585,801,114,1835,0,395,566,0,0,408,1109,66,33612
,,2005,0,216,374,596,798,124,1867,0,419,583,0,0,460,1124,47,31808
,,2006,0,219,377,630,800,134,1949,0,424,586,0,0,477,1121,57,32881
,,2007,0,225,375,631,878,149,2031,0,434,576,0,0,471,1114,29,36271
,,2008,0,222,309,687,883,149,1804,0,449,539,0,0,461,1129,48,34751
,,2009,0,209,253,683,943,143,1627,0,458,540,0,0,388,1080,54,31554
,,2010,44,220,234,669,935,139,1466,2,465,544,0,0,384,1056,46,32164
,,2011,41,227,207,654,998,131,1367,2,486,553,0,0,382,1054,43,32014
,,2012,60,241,200,647,971,136,1371,2,494,565,0,0,395,1045,62,32284
,,2013,0,246,213,669,1017,143,1406,0,511,572,194,424,423,1039,60,35437
Fond du Lac, WI ,2001,66,105,344,306,445,75,1065,32,149,228,0,0,156,388,101,18744
,,2002,60,107,284,329,375,95,1055,34,153,235,0,0,173,400,94,17435
,,2003,0,110,272,337,390,99,1120,40,160,253,0,0,179,394,0,15362
,,2004,77,116,273,344,406,114,1191,39,155,266,0,0,192,399,118,20247
,,2005,85,111,263,350,425,127,1195,35,149,267,0,0,207,402,126,19288
,,2006,81,111,229,363,418,116,1293,45,156,264,0,0,215,396,129,20838
,,2007,97,104,237,375,427,133,1257,41,157,254,0,0,224,391,144,20754
,,2008,93,101,259,396,385,137,1180,53,162,253,0,0,211,408,149,19221
,,2009,62,97,211,411,434,142,934,55,143,247,0,0,198,414,117,18729
,,2010,113,98,216,395,435,135,905,57,154,251,0,0,202,427,170,19074
,,2011,122,101,194,410,415,138,1062,46,149,256,0,0,196,410,170,19705
,,2012,95,99,191,414,404,134,1156,49,159,258,0,0,189,418,143,19982
,,2013,105,100,194,424,388,142,1171,59,162,262,0,0,206,419,162,20644
Fort Collins, CO ,2001,32,451,1352,707,1662,225,1025,74,1005,767,144,60,308,1929,114,48078
,,2002,19,469,1281,780,1753,245,1269,81,1023,806,143,65,315,2007,97,51296
,,2003,9,488,1135,820,1770,265,1087,103,1372,840,150,67,320,1961,98,51734
,,2004,35,503,1069,858,1664,302,1169,104,1432,842,169,83,345,1944,139,52654
,,2005,40,506,1043,879,1587,329,1308,139,1462,876,173,70,350,1962,177,53839
,,2006,41,514,974,915,1540,328,1490,125,1525,872,167,67,362,1905,164,54980
,,2007,47,524,918,986,1514,389,1766,112,1542,864,159,76,378,1820,159,57090
,,2008,40,498,787,1047,1520,394,1790,96,1570,860,162,73,394,1877,137,57302
,,2009,45,477,711,1084,1685,414,1672,90,1447,837,155,69,353,1869,136,56223
,,2010,41,515,656,1106,1765,422,1928,83,1501,842,160,80,385,1838,124,58833
,,2011,39,545,641,1143,1796,431,2071,85,1509,838,170,81,396,1806,124,60343
,,2012,32,563,685,1201,1907,403,2028,87,1529,854,173,79,431,1841,118,56440
,,2013,38,570,712,863,2030,376,2107,101,1639,853,177,86,460,2219,138,63250
Fort Smith, AR-OK ,2001,0,211,514,726,886,154,1969,0,898,571,405,155,355,907,398,37763
,,2002,0,216,490,740,907,0,2187,0,825,598,393,143,368,912,374,36622
,,2003,0,219,489,729,934,0,2440,245,799,653,421,151,425,961,0,30509
,,2004,0,229,458,726,875,192,2564,0,833,655,468,158,471,971,419,40090
,,2005,0,231,461,729,949,207,2661,0,927,698,500,150,510,1030,468,42257
,,2006,0,234,428,759,972,207,2808,0,971,698,541,159,532,1052,597,43808
,,2007,0,240,419,0,977,189,2294,674,847,670,556,152,549,1076,0,34928
,,2008,0,241,392,0,1092,241,1987,676,857,649,567,154,573,1076,0,35335
,,2009,0,231,376,0,1153,212,1752,629,751,646,463,146,511,1097,0,32872
,,2010,0,228,376,0,1140,268,1910,556,760,651,523,166,507,1157,0,34094
,,2011,0,233,348,0,1203,301,1854,593,762,642,517,179,499,1142,0,34713
,,2012,0,237,343,843,1363,369,1623,521,0,638,511,171,537,1124,0,31042
,,2013,96,233,334,842,1357,400,1632,532,804,620,512,168,538,1117,629,47622
Fort Wayne, IN ,2001,0,538,1072,2121,2880,428,2964,0,1309,1036,0,0,0,1457,0,75291
,,2002,0,552,989,2036,2786,485,3200,0,1309,1061,807,0,0,1460,63,74134
,,2003,0,570,1007,1940,2737,522,3303,0,1305,1129,0,0,0,1460,0,78732
,,2004,0,583,983,1979,2682,603,3297,0,1275,1123,921,0,0,1467,136,78867
,,2005,0,571,925,1972,2736,610,3523,0,1318,1146,0,0,0,1479,0,80875
,,2006,0,556,861,2095,2761,627,3702,0,1338,1118,1079,0,0,1652,126,83090
,,2007,0,538,830,2075,3001,674,4071,0,1346,1086,0,0,0,1432,0,83170
